business_num_id,business_name,address,city,postal_code,latitude,longitude,business_stars,is_open,serve_burger,serve_sandwich,serve_pizza,serve_breakfast,serve_mexican,serve_american,serve_italian,serve_japanese,serve_hot_drink,god_for_kids,price_range,accepts_credit_card,outdoor_seating,dress_code,reservations,good_for_groups,alcohol,has_tv,wifi,noise_level,smoking,reservations_only,dogs_allowed,competition_distance
4100,Fuzziwig's,4550 E Cactus Rd,Phoenix,85032,33.6021872,-111.9836094,2.0,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17
4101,Kahu Hawaiian BBQ,7509 W Encanto Blvd,Phoenix,85035,33.4727651442,-112.2217751294,4.0,1,0,0,0,0,0,0,0,0,0,True,1,True,nan,nan,False,True,nan,True,nan,nan,nan,nan,nan,28
4102,Zagrum,1825 Fleury Rue E,Montreal,nan,45.5685204,-73.6536005,4.0,1,0,0,0,1,0,0,0,0,0,True,2,nan,True,casual,True,True,nan,True,no,very_loud,nan,nan,nan,506
4103,The Vault Cafe,6001 N 24th St,Phoenix,85016,33.5251019,-112.028596,3.5,0,0,1,0,1,0,0,0,0,1,True,1,False,False,casual,False,True,none,True,no,quiet,nan,nan,nan,297
4104,Le Zephire,4053 Rue Saint-Denis,Montreal,H2W 2M3,45.5209719,-73.5759037,2.5,1,0,0,0,0,0,0,0,0,0,False,2,nan,False,casual,True,True,none,True,no,very_loud,nan,nan,nan,20
4105,Wholesome Foods,3317 E Bell Rd,Phoenix,85032,33.6401649,-112.0110053,2.5,1,0,0,0,0,0,0,0,0,0,nan,nan,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12
4106,Sushi Shop,3575 Avenue du Parc,Montreal,H2X 3P9,45.510319,-73.5750033,2.0,1,0,0,0,0,0,0,0,1,0,True,nan,nan,nan,nan,False,True,nan,nan,nan,nan,nan,nan,nan,0
4107,Chick-fil-A,3300 W Camelback Rd,Phoenix,85017,33.512667,-112.129549,3.0,1,0,0,0,0,0,1,0,0,0,nan,1,nan,nan,nan,nan,nan,nan,nan,free,nan,nan,nan,nan,66
4108,Grill Tasquaria,2490 Rue Belanger,Montreal,nan,45.5519260926,-73.5985510424,2.5,1,0,0,0,0,0,0,0,0,0,True,2,nan,False,casual,True,True,nan,nan,nan,loud,nan,nan,nan,94
4109,Mary's Restaurant,2446 W Hadley St,Phoenix,85009,33.4396524,-112.1128617,4.5,1,0,0,0,0,1,1,0,0,0,True,1,True,False,casual,False,True,nan,True,no,nan,nan,nan,nan,393
4110,Cafe Java Mythe,301 Rue Guizot E,Montreal,nan,45.5423969,-73.6331674,4.0,1,0,0,0,0,0,0,0,0,1,nan,1,nan,True,nan,nan,nan,nan,nan,free,nan,nan,nan,nan,222
4111,Circos,"Hilton Garden Inn, 380 Rue Sherbrooke O",Montreal,H3A 1B5,45.5077822,-73.5714383,3.0,1,1,0,0,0,0,1,0,0,0,True,2,nan,True,casual,True,True,full_bar,True,free,average,nan,nan,nan,21
4112,Thai & Pho,"1801, Rue Sainte-Catherines W",Montreal,H3H 1M2,45.493826,-73.5794767,2.5,0,0,0,0,0,0,0,0,0,0,True,2,nan,False,casual,True,True,beer_and_wine,True,no,average,nan,nan,nan,7
4113,Vinh's Too,555 Rue Sherbrooke O,Montreal,nan,45.5058544,-73.5738248,3.5,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,94
4114,L'Atelier d'Argentine,1458 Rue Crescent,Montreal,H3G 2B6,45.4976099,-73.5771326,3.0,0,0,0,0,0,0,1,0,0,0,False,3,nan,True,casual,True,True,full_bar,False,free,average,nan,nan,False,12
4115,Taco Mich,3525 W Glendale Ave,Phoenix,85051,33.5381973568,-112.1358799153,2.5,1,0,0,0,0,1,0,0,0,0,True,1,True,False,casual,False,True,none,True,no,quiet,nan,nan,nan,5
4116,Jack in the Box,2420 E Beardsley Rd,Phoenix,85050,33.6700539216,-112.0298476517,2.0,1,1,0,0,1,1,0,0,0,0,True,1,True,False,casual,False,True,none,True,no,nan,nan,nan,nan,65
4117,Meatballz,1935 E. Camelback Rd.,Phoenix,85016,33.508736,-112.041489,4.0,0,0,0,0,0,0,0,1,0,0,True,1,True,True,casual,False,True,none,nan,nan,nan,nan,nan,nan,24
4118,Circle K,702 W McDowell Rd,Phoenix,85007,33.4662375,-112.0831024,2.0,1,0,0,0,0,0,0,0,0,0,nan,1,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,84
4119,B & M Restaurant,6200 Somerled Av,Montreal,nan,45.471944,-73.634516,2.5,1,0,0,1,0,0,0,0,0,0,True,2,nan,True,casual,True,True,full_bar,True,no,average,nan,nan,nan,170
4120,Quai No.4,2800 Rue Masson,Montreal,nan,45.5470066,-73.5751297,3.5,1,0,0,0,0,0,0,0,0,0,False,2,nan,False,casual,True,True,full_bar,True,no,loud,nan,nan,nan,32
4121,Latitude 30,7777 S Pointe Pkwy,Phoenix,85073,33.375942,-111.969786,4.5,0,0,0,0,0,0,0,0,0,0,False,3,True,True,dressy,True,True,full_bar,nan,nan,nan,nan,nan,nan,169
4122,Brulerie St-denis,1389 Avenue Laurier E,Montreal,nan,45.5337968223,-73.5834400792,3.5,1,0,0,0,0,0,0,0,0,1,nan,nan,nan,True,nan,nan,nan,nan,nan,free,nan,nan,nan,nan,19
4123,Hopkins,5626 Avenue Monkland,Montreal,H4A 1E3,45.4751828,-73.6228978,3.5,1,0,0,0,0,0,0,0,0,0,True,3,nan,nan,dressy,True,True,full_bar,True,nan,average,nan,nan,nan,20
4124,Taco Bell,15240 N. 32nd Street,Phoenix,85032,33.6259,-112.0136,2.0,1,0,0,0,0,1,0,0,0,0,True,1,True,False,casual,False,True,none,True,nan,average,nan,nan,nan,28
4125,Jamba Juice,"2370 West Happy Valley Rd, Ste 1065",Phoenix,85085,33.7145109,-112.1106108,4.0,1,0,0,0,0,0,0,0,0,0,nan,1,True,nan,nan,nan,nan,nan,nan,no,nan,nan,nan,nan,11
4126,Deli Planet,"895 Rue de la Gauchetiere O, # 54",Montreal,H3B 4G1,45.5001121,-73.5665224,3.0,1,0,1,0,0,0,1,0,0,0,True,2,nan,False,casual,True,True,full_bar,True,free,average,nan,nan,nan,0
4127,Chocolats Favoris,837 Avenue du Mont-Royal E,Montreal,nan,45.526378,-73.580945,4.5,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8
4128,Tatum Nutrition & Wellness,13835 N Tatum Blvd,Phoenix,85032,33.61298985,-111.9763772758,4.0,0,0,0,0,0,0,0,0,0,0,nan,nan,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,49
4129,La Fabrique Arhoma,1700 Rue Ontario E,Montreal,nan,45.5256709414,-73.5594048724,4.5,1,0,0,0,0,0,0,0,0,0,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17
4130,IHOP,2090 East Baseline Rd,Phoenix,85042,33.3782723896,-112.03561,2.5,1,1,0,0,1,0,1,0,0,0,True,2,True,False,casual,False,True,none,False,free,average,nan,False,False,54
4131,Tehran Restaurant,5065 Boulevard de Maisonneuve O,Montreal,nan,45.4752096,-73.6033339,3.0,1,0,0,0,0,0,0,0,0,0,True,2,nan,False,casual,True,True,full_bar,True,no,average,nan,nan,nan,121
4132,Galanga,1231 Avenue Lajoie,Montreal,nan,45.5216504558,-73.6098344227,4.5,0,0,0,0,0,0,0,0,0,0,True,2,nan,True,casual,True,True,full_bar,False,free,quiet,nan,nan,nan,104
4133,Starbucks,4707 E Shea Blvd,Phoenix,85028,33.58103387,-111.9789691,3.5,1,0,0,0,0,0,0,0,0,1,nan,2,True,True,nan,nan,nan,nan,nan,free,nan,nan,nan,nan,18
4134,Modavie,1 Rue Saint-Paul O,Montreal,nan,45.5055385928,-73.5539197549,4.0,1,0,0,0,0,0,0,0,0,0,True,3,nan,True,casual,True,True,full_bar,False,free,average,nan,nan,nan,20
4135,The Vitamin Shoppe,1935 E. Camelback Rd,Phoenix,85016,33.5089481,-112.0414425,4.0,1,0,0,0,0,0,0,0,0,0,nan,2,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24
4136,Mee-Ho,6670 Saint Hubert Street,Montreal,H2S 2M3,45.53736,-73.6061859,3.0,0,0,0,0,0,1,0,0,0,0,True,2,nan,False,casual,True,True,full_bar,True,free,average,nan,nan,nan,1
4137,Avec le Temps,5960 Boulevard Monk,Montreal,nan,45.459333,-73.595887,4.0,1,0,0,0,0,0,0,0,0,0,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110
4138,Metro,5150 Chemin de la Cote-des-Neiges,Montreal,H3T 1X8,45.494941,-73.619943,3.0,1,0,0,0,0,0,0,0,0,0,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,45
4139,Arizona Roadhouse 66,"Sky Harbor International Airport, B Terminal, Gates 1-14",Phoenix,85073,33.450143228499996,-112.07,2.0,0,0,0,0,0,0,1,0,0,0,False,2,True,False,casual,False,False,full_bar,nan,no,nan,nan,nan,nan,16
4140,Fair Trade Cafe,424 N Central Ave,Phoenix,85003,33.453218,-112.0742314,3.5,0,0,0,0,1,0,0,0,0,1,True,1,True,True,casual,False,True,nan,False,free,quiet,nan,nan,nan,76
4141,Village Inn,4040 East Bell Rd,Phoenix,85032,33.6411982,-111.9942286,3.0,1,0,0,0,1,0,1,0,0,0,True,2,True,False,casual,False,True,none,True,free,average,nan,nan,nan,64
4142,Macbar et Fromage,1345 Rue Ontario E,Montreal,nan,45.5228704,-73.5615001,4.0,1,1,1,0,0,0,0,0,0,0,True,2,nan,nan,casual,True,True,full_bar,True,nan,average,nan,nan,nan,3
4143,Baskin-Robbins,1528 E Bethany Home Rd,Phoenix,85014,33.5240443,-112.0485011,3.5,0,0,0,0,0,0,0,0,0,0,nan,nan,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2
4144,Circle K,2949 N 32nd St,Phoenix,85018,33.4821246,-112.0124724,3.0,1,0,0,0,0,0,0,0,0,1,nan,2,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,77
4145,la Madeleine French Bakery & Cafe,"3400 E Sky Harbor Blvd, Terminal 4 Gate B24",Phoenix,85034,33.437332403,-111.9943833436,3.5,1,0,0,0,1,0,0,0,0,0,True,2,True,False,casual,False,False,none,True,free,average,nan,nan,nan,7
4146,Seoul Chako,1824 Rue Sainte-Catherine O,Montreal,H3H 1M1,45.493291,-73.579575,3.0,1,0,0,0,0,0,0,0,1,0,True,2,nan,True,casual,True,True,full_bar,False,no,average,nan,False,False,13
4147,Fair Trade Cafe,1020 N 1st Ave,Phoenix,85003,33.4593921,-112.0743347,4.0,1,0,0,0,1,0,0,0,0,1,True,1,True,True,casual,True,True,none,True,free,average,nan,False,nan,8
4148,Folk Fest sur le Canal,3659 Rue Saint-Patrick,Montreal,nan,45.471394,-73.58062,4.5,1,0,0,0,0,0,0,0,0,0,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,135
4149,Taco Bell,2435 E Bell Rd,Phoenix,85032,33.64024,-112.029534,2.0,0,0,0,0,0,1,0,0,0,0,True,1,True,False,casual,False,True,none,False,no,quiet,nan,nan,nan,17
4150,Water N Ice,"4212 W Cactus Rd, Ste 1114",Phoenix,85029,33.598402899999996,-112.1508086,5.0,1,0,0,0,0,0,0,0,0,0,nan,1,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18
4151,Jamba Juice,"4811 N 16th St, Ste 102",Phoenix,85016,33.5076655,-112.047025,4.0,1,0,0,0,0,0,0,0,0,0,nan,1,True,nan,nan,nan,nan,nan,nan,no,nan,nan,nan,nan,41
4152,75th Thai Taste Restaurant,"1820 N 75th Ave, Ste 110",Phoenix,85035,33.468226,-112.221156,4.0,0,0,0,0,0,0,0,0,0,0,True,1,True,False,casual,False,True,none,True,no,quiet,nan,nan,nan,1
4153,"Scramble, a breakfast & lunch joint - Phoenix","9832 N 7th St, Ste 1",Phoenix,85020,33.5761934311,-112.0655156503,4.0,1,0,1,1,1,0,0,0,0,1,True,2,True,True,casual,False,True,none,True,free,average,nan,False,True,14
4154,First Watch,3215 E Camelback Rd,Phoenix,85018,33.5091583487,-112.0121461362,4.0,1,0,0,0,1,0,1,0,0,0,True,2,True,True,casual,True,True,none,True,free,average,nan,nan,nan,22
4155,The Habit Burger Grill,530 W McDowell Rd,Phoenix,85003,33.4659912736,-112.0816451311,4.0,1,1,1,0,0,0,0,0,0,0,True,1,True,True,casual,False,True,none,False,no,average,nan,nan,False,13
4156,Nabati Bistro,1859 Rue Saint-Louis,Montreal,nan,45.5041249,-73.6782316,4.5,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,False,nan,True,nan,none,False,free,nan,nan,nan,nan,386
4157,Lunch Time Cafe,3330 N 35th Ave,Phoenix,85017,33.485845,-112.134374,4.5,1,0,0,0,0,0,0,0,0,0,True,1,True,True,casual,False,True,none,False,free,quiet,nan,nan,nan,499
4158,The Teapot,818 N 5th Ave,Phoenix,85003,33.4572939485,-112.0805154299,4.5,1,0,0,0,1,0,0,0,0,1,True,1,True,True,casual,True,True,beer_and_wine,False,free,average,nan,nan,True,186
4159,The Original Rainbow Donuts,15834 N Cave Creek Rd,Phoenix,85032,33.6299102,-112.0312192,4.5,1,0,1,0,0,0,0,0,0,0,True,1,True,True,casual,False,False,none,True,nan,average,nan,nan,nan,95
4160,Dutch Bros Coffee,4 W Camelback Rd,Phoenix,85013,33.5094942,-112.0742663,4.0,1,0,0,0,0,0,0,0,0,1,nan,1,True,True,nan,nan,nan,nan,nan,no,nan,nan,nan,True,60
4161,Tripes & Caviar,3725 Rue Wellington,Montreal,H4G 1V1,45.4665976,-73.5667019,4.5,0,0,0,0,0,0,0,0,0,0,False,2,nan,True,casual,True,True,full_bar,False,free,average,nan,nan,nan,9
4162,Hula's Modern Tiki,5114 N 7th St,Phoenix,85014,33.511674,-112.065318,4.0,1,0,0,0,0,0,0,0,0,0,True,2,True,True,casual,True,True,full_bar,True,no,average,no,False,True,2
4163,The Vitamin Shoppe,3033 W. Peoria Ave,Phoenix,85029,33.5813185639,-112.1246636631,4.0,1,0,0,0,0,0,0,0,0,0,nan,2,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42
4164,Le Cheese Truck,,Montreal,H4A 1G8,45.4714165,-73.6263785,4.0,1,0,0,0,0,0,0,0,0,0,True,1,True,False,casual,False,True,none,True,no,average,nan,False,nan,3
4165,Papa Johns,8240 W Lower Buckeye Rd,Phoenix,85043,33.4235538836,-112.2371837497,3.0,0,0,0,1,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4
4166,Fait ici,2519 Rue Notre-Dame O,Montreal,H3J 1N4,45.48277,-73.5754852,4.0,0,0,0,0,0,0,0,0,0,0,True,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,False,nan,0
4167,Boulangerie Au Pain Dore Ltee,5549 Avenue de Monkland,Montreal,H4A 1C8,45.4765019,-73.6222431,4.0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1
4168,Cork & Bottle,4101 E McDowell Rd,Phoenix,85008,33.4653592,-111.992794,3.5,1,0,0,0,0,0,0,0,0,0,nan,3,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15
4169,Brennan's Pub & Grub,3510 E Bell Rd,Phoenix,85032,33.6413456,-112.0067901,3.5,1,0,0,0,0,0,1,0,0,0,True,1,True,True,casual,True,True,full_bar,True,free,average,nan,nan,nan,11
4170,Tacolandia,1202 N 3rd St,Phoenix,85004,33.4616584778,-112.0698776245,3.5,1,0,0,0,0,1,0,0,0,0,False,nan,False,True,casual,False,True,full_bar,True,no,nan,nan,nan,nan,46
4171,Jeff de Bruges,705 Rue Sainte-Catherine O,Montreal,H3B 4G5,45.502971,-73.571177,4.0,1,0,0,0,0,0,0,0,0,0,nan,2,nan,nan,nan,nan,nan,nan,nan,no,nan,nan,nan,nan,25
4172,Les Pyrenees,320 Rue Saint-Paul O,Montreal,H2Y 2A3,45.5012927,-73.5560523,4.0,1,0,0,0,0,0,0,0,0,0,True,3,nan,False,casual,True,True,full_bar,False,free,average,nan,nan,nan,6
4173,Great China Super Buffet,1501 W Bethany Home Rd,Phoenix,85015,33.5239687,-112.0911673,2.5,0,0,0,0,0,0,0,0,0,0,True,1,True,False,casual,False,True,none,False,nan,average,nan,nan,nan,49
4174,Safeway Food & Drug,4750 E Indian School Rd,Phoenix,85018,33.4959166,-111.9792636,3.0,1,0,0,0,0,0,0,0,0,0,True,2,True,True,casual,False,True,nan,True,no,nan,nan,nan,nan,22
4175,Duza's Kitchen,2243 N 12th St,Phoenix,85006,33.4727683736,-112.0562698478,4.5,0,0,0,0,1,0,1,0,0,1,True,2,True,True,casual,False,True,none,False,free,average,nan,False,True,15
4176,Marconi Pizzeria,2224 Rue Beaubien E,Montreal,nan,45.5465887,-73.5934555,3.5,1,0,0,1,0,0,0,0,0,0,True,2,nan,nan,casual,False,True,nan,True,nan,nan,nan,nan,nan,35
4177,La Succursale,3188 Rue Masson,Montreal,nan,45.5502732,-73.5735729,4.0,1,0,0,0,0,0,0,0,0,0,nan,2,nan,True,nan,False,True,full_bar,True,free,loud,nan,False,nan,33
4178,Tim Hortons,11880 Boul Laurentien,Montreal,nan,45.5237814408,-73.7111474314,3.5,1,0,0,0,1,0,0,0,0,1,nan,1,nan,True,nan,nan,nan,nan,nan,free,nan,nan,nan,nan,409
4179,Breakfast Club- CityScape,"2 E Jefferson St, Ste 22-213",Phoenix,85004,33.4474607,-112.0736676,4.0,1,0,0,0,1,0,1,0,0,1,True,2,True,True,casual,True,True,full_bar,True,free,average,nan,False,False,1
4180,Samos Bakery,201 Rue Beaubien E,Montreal,nan,45.5320692,-73.6069618,3.5,1,0,0,0,0,0,0,0,0,0,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9
4181,Cloth & Flame,,Phoenix,85027,33.6782379,-112.1012912,5.0,1,0,0,0,0,0,1,0,0,0,nan,nan,True,True,nan,True,nan,full_bar,False,no,nan,nan,nan,nan,136
4182,Dirty Dogs,3685 Boulevard Saint-Laurent,Montreal,H2X 1A1,45.5147539242,-73.574196964,3.5,1,1,0,0,0,0,0,0,0,0,True,2,nan,True,casual,True,True,beer_and_wine,True,no,loud,nan,nan,nan,11
4183,Pitic Restaurant,1580 E Pima St,Phoenix,85034,33.4335272,-112.048522,4.0,1,0,0,0,0,1,0,0,0,0,True,1,True,False,casual,False,True,full_bar,True,free,average,nan,nan,nan,167
4184,Monroe's Hot Chicken,45 W Jefferson St,Phoenix,85003,33.447043,-112.074863,4.0,1,0,0,0,0,0,0,0,0,0,True,2,True,False,casual,False,True,none,nan,nan,nan,nan,nan,False,11
4185,Chateau Kabab,2140 Rue Guy,Montreal,H3H 2L8,45.4958633,-73.5802841,3.5,1,0,0,0,0,0,0,0,0,0,True,2,nan,True,casual,True,True,none,True,free,average,nan,nan,False,1
4186,Papillon Bleu,200 Rue Saint-Jacques,Montreal,nan,45.5041659,-73.5582169,4.0,1,0,0,0,0,0,0,0,0,0,False,2,nan,nan,casual,True,True,nan,True,nan,quiet,nan,nan,nan,11
4187,Honey Bear's BBQ,5012 E Van Buren St,Phoenix,85008,33.4514039,-111.973603,3.0,1,0,0,0,0,0,0,0,0,0,True,1,True,False,casual,False,True,beer_and_wine,True,no,average,nan,nan,nan,321
4188,Le Tonkin,6542 Boulevard St-Laurent,Montreal,H2S 3C6,45.5308284,-73.6102934,3.5,1,0,0,0,0,0,0,0,0,0,True,2,nan,False,casual,True,True,none,True,no,quiet,nan,nan,nan,9
4189,SOJ Kabob Express,"6115 S 51st Ave, Ste 204",Phoenix,85339,33.3908503077,-112.1676578745,4.0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,True,nan,nan,nan,nan,nan,17
4190,Parm,4922 Sherbrook Ouest,Montreal,nan,45.4777161,-73.6045041,3.0,0,0,0,0,0,0,0,1,0,0,False,4,nan,True,casual,True,True,full_bar,nan,nan,very_loud,nan,nan,nan,16
4191,Che Churros & Empanadas,100 Rue Marie-Anne O,Montreal,nan,45.5176424,-73.5850095,4.5,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,True,nan,nan,nan,nan,nan,17
4192,Centrale Bergham,6507 Rue Beaubien E,Montreal,H1M 1B1,45.5874514,-73.561547,3.5,1,1,1,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,False,False,nan,nan,nan,nan,nan,nan,nan,10
4193,Joe's Diner,4433 N 16th St,Phoenix,85016,33.5016589,-112.04725,4.0,0,1,0,0,1,0,0,0,0,0,True,1,True,False,casual,False,True,none,True,no,average,nan,nan,nan,7
4194,Uniburger,2001 Rue Saint-Denis,Montreal,H2X 3K8,45.5161282,-73.5654778,3.5,1,1,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,True,nan,nan,nan,nan,nan,7
4195,New Homemade Kosher Bakery,6915 Avenue Querbes,Montreal,nan,45.5277317,-73.6199099,4.5,0,0,0,0,0,0,0,0,0,0,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,186
4196,Losbetos Mexican Food,3414 N 24th St,Phoenix,85016,33.4881545,-112.0304886,3.5,0,0,0,0,0,1,0,0,0,0,True,1,True,True,casual,False,False,nan,nan,no,nan,nan,nan,nan,0
4197,Extreme Sushi Roll,"4434 W Thomas Rd, Ste 15",Phoenix,85031,33.4813191369,-112.1545475567,3.5,1,0,0,0,0,0,0,0,1,0,True,2,True,False,casual,False,True,none,True,free,average,nan,nan,nan,168
4198,Twisted Curry,"7000 E Mayo Blvd, Ste 1076",Phoenix,85054,33.6581015288,-111.9328180707,4.5,1,0,0,0,0,0,0,0,0,0,True,2,True,True,casual,False,True,none,False,no,average,nan,nan,False,13
4199,Cuisine Bangkok,1327 Rue Sainte-Catherine E,Montreal,H2L 2H4,45.5197609,-73.5551292,3.5,1,0,0,0,0,0,0,0,0,0,True,2,nan,False,casual,True,True,beer_and_wine,True,no,average,nan,nan,nan,2
4200,Mariscos Ensenada 4,2919 N 59th Ave,Phoenix,85033,33.481959,-112.185779,2.5,1,0,0,0,0,0,0,0,0,0,True,2,True,False,casual,False,True,full_bar,True,no,loud,nan,nan,nan,12
4201,Fox Sports Grill,3400 E Sky Harbor Blvd,Phoenix,85034,33.43602,-111.997863,2.0,1,0,0,0,0,0,1,0,0,0,False,2,True,True,casual,False,False,full_bar,True,free,loud,nan,nan,nan,0
4202,Croissant Monkland,6050 Rue Sherbrooke O,Montreal,nan,45.4679268,-73.6202633,4.5,1,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28
4203,Neveria Chayos,2647 W Glendale Ave,Phoenix,85051,33.5381782,-112.1334426,4.5,1,0,1,0,0,0,0,0,0,0,True,1,True,nan,casual,False,True,none,nan,no,nan,nan,nan,nan,4
4204,Restaurant Guido & Angelina,2313 Rue Sainte-Catherine Ouest,Montreal,H3H 1N2,45.490525,-73.582864,2.5,0,0,0,0,0,0,0,1,0,0,True,3,nan,True,casual,True,True,full_bar,nan,nan,average,nan,nan,nan,13
4205,Lafayette,1874 Rue Sainte-Catherine Est,Montreal,nan,45.5232784795,-73.5515689063,4.0,1,1,0,1,1,0,0,0,0,0,True,2,nan,False,casual,False,True,beer_and_wine,True,no,average,nan,nan,nan,33
4206,Chez Tina Gourmet,1121 Belanger Coin Christophe-Colomb,Montreal,nan,45.541390937,-73.6081808433,3.0,1,0,0,0,0,0,1,0,0,0,False,2,nan,False,casual,True,nan,beer_and_wine,nan,nan,nan,nan,nan,nan,12
4207,Cafe Volane,758 rue Beaubien Est,Montreal,nan,45.535589,-73.603384,3.5,0,0,0,0,0,0,0,0,0,1,False,1,nan,False,casual,False,False,none,False,free,average,nan,nan,nan,0
4208,Jerry's Restaurant,2323 E Thomas Rd,Phoenix,85016,33.4799768372,-112.0320873613,3.5,0,0,1,0,0,0,1,0,0,0,True,1,True,False,casual,False,True,none,False,free,average,nan,nan,nan,53
4209,Les Deux Fours,4552 Rue Saint-Denis,Montreal,H2J 2L3,45.524226,-73.583963,4.0,0,0,0,1,0,0,0,1,0,0,nan,nan,nan,False,nan,nan,nan,nan,True,nan,nan,nan,nan,nan,40
4210,Kinoya Izakaya,4250 Rue Saint-Denis,Montreal,H2J 2K8,45.5219625,-73.5792117,3.5,1,0,0,0,0,0,0,0,1,0,True,2,nan,False,casual,True,True,none,True,no,quiet,nan,nan,nan,25
4211,Montreal Cafe,1546 Avenue Laurier E,Montreal,H2J 1H9,45.534697,-73.5824506,4.0,0,0,0,0,0,0,0,0,0,1,nan,1,nan,True,nan,nan,nan,nan,nan,free,nan,nan,nan,nan,0
4212,My Fit Foods,"4902 E Shea Blvd, Ste 105",Phoenix,85028,33.5830374789,-111.9762624971,4.0,0,0,0,0,0,0,0,0,0,0,True,2,True,False,casual,False,False,none,False,no,quiet,nan,nan,nan,3
4213,Fry's Food Stores of Arizona,6601 W Indian School Rd,Phoenix,85033,33.493061,-112.2017654,1.5,1,0,0,0,0,0,0,0,0,0,nan,1,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,61
4214,Big Burrito,8018 N 19th Ave,Phoenix,85021,33.553448,-112.0997049,2.5,0,0,0,0,0,1,0,0,0,0,False,1,True,False,casual,False,False,none,True,no,quiet,nan,nan,nan,45
4215,Subway Restaurants,"4326 E Cactus Rd, Unit C01",Phoenix,85032,33.599418911,-111.9892552998,4.0,1,0,1,0,0,0,0,0,0,0,True,1,True,False,casual,False,True,none,True,no,average,nan,nan,nan,21
4216,Starbucks,5526 Avenue de Monkland,Montreal,H4A 1C7,45.4763177,-73.6218182,4.0,1,0,0,0,0,0,0,0,0,1,nan,2,nan,True,nan,nan,nan,nan,nan,free,nan,nan,nan,nan,8
4217,Gelato Spot,4010 E Greenway Rd,Phoenix,85032,33.626702,-111.995705,4.5,0,0,0,0,0,0,0,0,0,0,nan,2,True,nan,nan,nan,nan,none,nan,free,nan,nan,False,nan,0
4218,Crown China Super Buffet,5505 N 7th St,Phoenix,85014,33.5167768,-112.0646478,2.5,0,0,0,0,0,0,0,0,0,0,True,1,True,False,casual,True,True,none,True,nan,nan,nan,nan,nan,25
4219,Imperial Garden Chinese Buffett,1575 E Camelback Rd,Phoenix,85014,33.5089548,-112.0483091,3.0,0,0,0,0,0,0,0,0,0,0,nan,1,nan,nan,casual,nan,True,nan,nan,nan,nan,nan,nan,nan,10
4220,Donair Cite,2070 Rue Saint-Denis,Montreal,H2X 3K7,45.5163244,-73.5663792,4.0,0,0,0,0,0,0,0,0,0,0,True,2,nan,False,casual,True,True,none,True,free,average,nan,nan,False,11
4221,Boulangerie Patisserie Wellington,3990 Rue Wellington,Montreal,nan,45.4638266,-73.5667915,3.0,1,0,0,0,0,0,0,0,0,0,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112
4222,Pokeworks,4747 E Bell Rd,Phoenix,85032,33.640035,-111.9781923,4.5,1,0,0,0,0,0,0,0,1,0,True,2,True,True,casual,False,True,none,True,nan,quiet,nan,nan,True,2
